Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,actual_class
1.5206072589426682e-07,-0.008188002400802074,-7.619156692198568,-1.951657293687096,0.0,1.0851527403260392e-07,-2.3852447794681098e-18,-3.2526065174565133e-19,-2.380555850164627e-07,6.938893903907228e-18,-0.22319316831282388,0.0,-0.25981322866226864,-0.20601913764771326,0.0,0.0,0.0,0.0,0.0,0.0,-3.1513912297743356e-08,-2.991707398510695e-07,-0.205674357028663,-0.28509779528106866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3953429068117146e-05,-7.50074640241474e-08,0.0,0.0,0.0,0.030367262920451846,-0.00010018266033992728,6.651628953117886e-05,0
-7.687514475765579e-07,-0.00481535383375164,-10.721140659105522,0.0034402152839967497,0.0,-5.486049964981592e-07,2.168404344971009e-19,1.7076184216646695e-18,1.083152911862343e-05,0.0,1.8331239303229282e-05,0.0,-0.00011589450383821771,-9.189864085549414e-05,0.0,0.0,0.0,0.0,0.0,0.0,-4.779610031824259e-07,-4.537422887741209e-06,-9.174452832651143e-05,-0.00012793302923529842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002378735825534066,-1.1376132043662248e-06,0.0,0.0,0.0,-7.75221186174705e-05,-0.00010018266033992728,-0.0029344918648528395,0
6.715621809956473e-06,0.0004445581832288901,10.724278374708172,0.015795211952066193,0.0,4.792477062837921e-06,2.168404344971009e-19,-2.710505431213761e-20,-1.0513505504932587e-05,1.3010426069826053e-18,3.66612208363157e-05,0.0,-0.00023177895640160115,-0.0001837893075035168,0.0,0.0,0.0,0.0,0.0,0.0,-1.3917828913360602e-06,-1.3212599990096514e-05,-0.00018348099019073312,-0.0002558552832048511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0047685325659443945,-3.3126355168154775e-06,0.0,0.0,0.0,2.8618218299872353e-05,1.3010190772815355e-06,-0.005880051627502979,1
-0.00038827866544595435,-0.029204798681026947,-7.649615439909913,-1.5999243176920688,0.0,-0.0002770877590784278,1.0842021724855044e-19,-4.933119884809045e-18,-0.0018235853665386902,7.318364664277155e-19,-0.00010012991447196895,0.0,-0.00011589450383821771,-9.18986408554942e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024140710373414032,-0.0022917478841437905,-9.174452832651144e-05,-0.0001277426754274581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6340048205045866,-0.0005745822504497075,0.0,0.0,0.0,-7.733084745499526e-05,-0.0290663830473682,-0.7803953184372739,0
-7.687514475765579e-07,0.0001120183250063522,-7.220031167183133,-2.151281250962452,0.0,-5.486049964981592e-07,-2.3852447794681098e-18,-3.7947076036992655e-18,-3.6105097062030857e-06,3.469446951953614e-18,-0.22319316831282388,0.0,-0.25981322866226864,-0.20601913764771326,0.0,0.0,0.0,0.0,0.0,0.0,-4.779610031824259e-07,-4.537422887741209e-06,-0.205674357028663,-0.28509779528106866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002386447819247573,-1.1376132043662248e-06,0.0,0.0,0.0,-0.17207759123296396,6.505367554540737e-07,-0.0029399522801773674,0
0.0011648359963378463,-0.005190837583350985,-7.761360784295575,-1.5609775873112213,0.0,0.0008312632772352752,5.421010862427522e-20,3.4558944247975454e-18,0.0054707560996160535,1.734723475976807e-18,-0.00010012991447192732,0.0,-0.00011589450383821771,-9.18986408554942e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024140710373414032,-0.0022917478841437905,-9.174452832651144e-05,-0.0001277426754274581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6281232251348591,-0.0005745822504497075,0.0,0.0,0.0,-7.733084745499526e-05,0.00018874274706083262,-0.7767031938585474,0
-0.00038827866544595435,-0.005757231998746978,-7.734249025911637,-1.5681881721787159,0.0,-0.0002770877590784278,1.0842021724855044e-19,3.469446951953614e-18,-0.0018235853665386902,6.938893903907228e-18,1.8140450784568957e-05,0.0,-0.00011589450383821771,-9.18986408554942e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024140710373414032,-0.0022917478841437905,-9.174452832651144e-05,-0.0001277426754274581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6339643547871059,-0.0005745822504497075,0.0,0.0,0.0,-7.733084745499526e-05,0.00018874274706083262,-0.7803593065083527,0
-5.931551623935609e-07,-0.003197067829541759,-7.7448663402338935,-1.8887286461666146,0.0,-3.5022052367671046e-07,1.3010426069826053e-18,4.0657581468206416e-19,-2.2125118068789583e-06,4.336808689942018e-19,0.039387657288097316,0.0,-0.25981322866226864,-0.20601913764771326,0.0,0.0,0.0,0.0,0.0,0.0,-6.655652724279171e-08,-2.798964034367616e-06,-0.205674357028663,-0.28509779528106866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002386447819247573,-7.344145527945983e-07,0.0,0.0,0.0,-0.17207759123296396,6.505367554540737e-07,6.655148772016752e-05,0
0.0011648359963378463,-0.10615926064713166,-7.671366337723099,-1.5279218699770802,0.0,0.0008312632772352752,2.168404344971009e-19,-1.951563910473908e-18,-0.0018235853665386989,8.673617379884035e-19,0.004277175628980999,0.0,-0.00011589450383821771,-9.18986408554942e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0007242213112024025,0.006875243652431359,-9.174452832651144e-05,-0.004377073660048748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6255615547979033,0.0017237467513491088,0.0,0.0,0.0,-0.0043471402428745965,-0.0290663830473682,-0.773086251894476,0
1.5206072589426682e-07,-5.2934888470153725,-5.424392251255351,-0.001607606426049479,0.0,1.0851527403260392e-07,2.168404344971009e-19,8.402566836762659e-19,7.141667550764935e-07,0.0,0.008543754137479112,0.0,-0.0001027782764368188,-8.167923447095264e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.454173689322991e-08,8.975122195532086e-07,-8.627653419737909e-05,-0.00862202477287014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.086182872606483e-05,2.250223920724421e-07,0.0,0.0,0.0,-0.008615586149986837,-7.513657611103258e-05,6.287004352521654e-05,0
-7.687514475765579e-07,-0.008188587427149435,-7.6164414231545425,-1.9489420246430695,0.0,-5.486049964981592e-07,-2.3852447794681098e-18,-2.710505431213761e-20,1.083152911862343e-05,6.938893903907228e-18,-0.22319316831282388,0.0,-0.25981322866226864,-0.20601913764771326,0.0,0.0,0.0,0.0,0.0,0.0,-4.779610031824259e-07,-4.537422887741209e-06,-0.205674357028663,-0.28509779528106866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002378735825534066,-1.1376132043662248e-06,0.0,0.0,0.0,0.030367262920451846,-0.00010018266033992728,-0.0029344918648528395,0
-2.2385406033188366e-06,0.0004483803954856164,10.724227429678468,0.016055752696996967,0.0,-1.5974923542793112e-06,0.0,-2.1955093992831465e-18,-1.0513505504929334e-05,8.673617379884035e-19,3.666122083631722e-05,0.0,-0.00023177895640160115,-0.0001837893075035168,0.0,0.0,0.0,0.0,0.0,0.0,-1.3917828913360602e-06,-1.3212599990096514e-05,-0.00018348099019073312,-0.0002558552832048511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004778568332895243,-3.3126355168154775e-06,0.0,0.0,0.0,-0.0001550378966154486,1.3010190772815355e-06,-0.005884433541284377,1
2.5342549525580154e-07,0.00044631147047831263,10.726951619029135,0.002415734139908231,0.0,1.808523331899242e-07,2.168404344971009e-19,-1.951563910473908e-18,-3.967451436135989e-07,8.673617379884035e-19,3.66612208363157e-05,0.0,-0.00023177895640160115,-0.0001837893075035168,0.0,0.0,0.0,0.0,0.0,0.0,-5.2521312025411906e-08,-4.986000985259034e-07,-0.00018348099019073312,-0.0002558552832048511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010777706655107767,3.750239308620445e-07,0.0,0.0,0.0,2.8618218299872353e-05,-0.0002003569379013563,0.0001329930407029294,1
2.306254342729714e-06,-0.02890532141161903,-10.697104064010983,0.0033828237395587117,0.0,1.6458149894944932e-06,2.168404344971009e-19,1.7076184216646695e-18,1.0831529118626031e-05,0.0,1.8331239303224946e-05,0.0,-0.00011589450383821771,-9.189864085549414e-05,0.0,0.0,0.0,0.0,0.0,0.0,-4.779610031824259e-07,-4.537422887741209e-06,-9.174452832651143e-05,-0.00012793302923529842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002375466973742298,-1.1376132043662248e-06,0.0,0.0,0.0,-7.75221186174705e-05,6.505367554540737e-07,-0.002933099311762609,0
